Size,Bath,Bed,City_Lisboa,City_Oeiras,City_Other,City_Sintra,good_prop
185,4,4,0,1,0,0,0
108,3,2,0,1,0,0,0
151,3,3,0,1,0,0,0
108,3,2,0,1,0,0,0
147,3,3,0,1,0,0,0
108,3,2,0,1,0,0,0
108,3,2,0,1,0,0,0
151,3,3,0,1,0,0,0
166,3,3,0,0,0,0,0
182,4,3,0,0,0,0,0
106,3,2,1,0,0,0,0
107,3,2,1,0,0,0,0
130,4,4,1,0,0,0,0
130,3,6,1,0,0,0,0
106,3,3,0,0,0,0,0
170,3,4,1,0,0,0,0
165,3,4,1,0,0,0,0
243,3,3,0,0,0,0,0
106,2,3,0,0,0,0,0
248,4,4,0,0,0,0,0
231,3,4,0,0,0,0,0
250,3,3,0,0,0,0,0
229,3,4,0,0,0,0,0
155,2,6,1,0,0,0,0
101,1,1,0,0,0,0,0
159,3,3,1,0,0,0,0
144,3,3,1,0,0,0,0
188,2,3,1,0,0,0,0
140,2,4,1,0,0,0,0
112,2,3,1,0,0,0,0
117,2,2,1,0,0,0,0
131,3,2,1,0,0,0,0
131,2,3,1,0,0,0,0
132,2,3,1,0,0,0,0
132,2,3,1,0,0,0,0
189,3,3,1,0,0,0,0
175,3,3,1,0,0,0,0
163,3,3,1,0,0,0,0
153,2,3,1,0,0,0,0
54,1,2,1,0,0,0,0
207,3,3,0,0,1,0,0
176,3,3,1,0,0,0,0
190,3,4,1,0,0,0,0
185,2,5,1,0,0,0,0
80,2,2,1,0,0,0,0
225,8,5,1,0,0,0,0
199,3,3,0,1,0,0,0
110,3,3,0,0,0,0,0
79,1,1,1,0,0,0,0
107,2,2,1,0,0,0,0
74,1,1,1,0,0,0,0
57,1,1,1,0,0,0,0
181,3,3,1,0,0,0,0
186,3,5,1,0,0,0,0
64,1,2,1,0,0,0,0
212,3,3,1,0,0,0,0
141,2,3,1,0,0,0,0
138,3,3,1,0,0,0,0
195,3,5,1,0,0,0,0
62,1,1,1,0,0,0,0
190,3,4,0,1,0,0,0
111,4,2,1,0,0,0,0
100,4,2,1,0,0,0,0
119,4,2,1,0,0,0,0
122,4,2,1,0,0,0,0
122,4,2,1,0,0,0,0
122,4,2,1,0,0,0,0
122,4,2,1,0,0,0,0
90,4,2,1,0,0,0,0
90,4,2,1,0,0,0,0
167,7,3,1,0,0,0,0
167,7,3,1,0,0,0,0
129,2,3,1,0,0,0,0
105,2,2,1,0,0,0,0
93,2,2,1,0,0,0,0
105,2,2,1,0,0,0,0
136,2,2,1,0,0,0,0
108,2,1,1,0,0,0,0
110,2,2,1,0,0,0,0
124,2,2,1,0,0,0,0
154,3,2,1,0,0,0,0
105,2,1,1,0,0,0,0
143,3,2,1,0,0,0,0
154,3,2,1,0,0,0,0
143,3,2,1,0,0,0,0
124,2,2,1,0,0,0,0
154,3,2,1,0,0,0,0
143,3,2,1,0,0,0,0
124,2,2,1,0,0,0,0
154,3,2,1,0,0,0,0
96,2,1,1,0,0,0,0
118,2,1,1,0,0,0,0
208,3,3,1,0,0,0,0
144,3,3,1,0,0,0,0
123,2,4,1,0,0,0,0
93,1,2,1,0,0,0,0
206,3,3,1,0,0,0,0
90,2,2,1,0,0,0,0
93,2,2,1,0,0,0,0
62,1,1,1,0,0,0,0
146,4,3,1,0,0,0,0
193,3,4,0,1,0,0,0
95,2,2,1,0,0,0,0
88,2,2,1,0,0,0,0
140,3,4,1,0,0,0,0
163,3,3,0,0,0,1,0
124,3,3,1,0,0,0,0
167,3,4,0,1,0,0,0
232,6,5,1,0,0,0,0
159,3,4,0,0,1,0,0
202,3,4,1,0,0,0,0
70,1,2,1,0,0,0,0
120,2,4,1,0,0,0,0
154,4,3,1,0,0,0,0
75,1,1,1,0,0,0,0
79,1,1,1,0,0,0,0
112,2,2,1,0,0,0,0
83,2,2,1,0,0,0,0
139,3,2,1,0,0,0,0
153,3,3,1,0,0,0,0
98,1,1,1,0,0,0,0
153,4,3,1,0,0,0,0
170,4,3,1,0,0,0,0
145,2,3,1,0,0,0,0
118,1,2,1,0,0,0,0
84,1,2,1,0,0,0,0
72,1,2,1,0,0,0,0
74,1,2,1,0,0,0,0
73,1,2,1,0,0,0,0
71,1,2,1,0,0,0,0
119,3,3,1,0,0,0,0
127,2,3,1,0,0,0,0
199,3,4,0,0,1,0,0
130,3,3,0,1,0,0,0
173,1,4,1,0,0,0,0
209,3,5,1,0,0,0,0
129,2,3,1,0,0,0,0
141,3,2,1,0,0,0,0
163,2,3,0,0,0,0,0
157,2,3,0,0,0,0,0
172,3,3,1,0,0,0,0
140,2,3,1,0,0,0,0
212,2,3,0,0,1,0,0
186,3,4,0,0,0,0,0
156,4,4,1,0,0,0,0
88,2,2,0,0,0,1,0
135,2,3,1,0,0,0,0
73,3,1,1,0,0,0,0
74,2,2,1,0,0,0,0
201,3,3,1,0,0,0,0
123,2,3,0,0,0,0,0
140,3,3,0,0,0,0,0
90,2,2,1,0,0,0,0
177,2,3,1,0,0,0,0
165,3,3,1,0,0,0,0
165,3,3,1,0,0,0,0
113,2,2,1,0,0,0,0
178,2,5,1,0,0,0,0
148,3,4,1,0,0,0,0
90,2,2,1,0,0,0,0
178,3,4,1,0,0,0,0
123,3,2,1,0,0,0,0
65,2,1,1,0,0,0,0
65,2,1,1,0,0,0,0
123,3,2,1,0,0,0,0
123,3,2,1,0,0,0,0
65,2,1,1,0,0,0,0
138,4,3,1,0,0,0,0
180,3,3,0,0,1,0,0
125,2,4,1,0,0,0,0
160,3,4,0,1,0,0,0
140,3,3,1,0,0,0,0
135,2,3,1,0,0,0,0
96,1,2,1,0,0,0,0
135,1,3,1,0,0,0,0
124,3,3,1,0,0,0,0
227,4,5,1,0,0,0,0
71,1,1,1,0,0,0,0
153,1,1,1,0,0,0,0
162,4,3,1,0,0,0,0
199,3,3,1,0,0,0,0
185,4,4,0,1,0,0,0
120,1,3,1,0,0,0,0
164,3,3,0,1,0,0,0
132,3,3,0,1,0,0,0
161,3,3,0,1,0,0,0
164,3,3,0,1,0,0,0
185,4,4,0,1,0,0,0
161,3,3,0,1,0,0,0
185,4,4,0,1,0,0,0
161,3,3,0,1,0,0,0
185,4,4,0,1,0,0,0
161,3,3,0,1,0,0,0
213,4,4,1,0,0,0,0
83,1,1,1,0,0,0,0
242,3,3,0,0,0,0,0
169,2,3,1,0,0,0,0
158,2,2,1,0,0,0,0
165,4,4,0,1,0,0,0
132,3,3,1,0,0,0,0
129,1,4,1,0,0,0,0
144,3,4,1,0,0,0,0
175,2,4,0,1,0,0,0
139,4,3,1,0,0,0,0
129,2,3,1,0,0,0,0
198,3,4,1,0,0,0,0
138,2,6,1,0,0,0,0
99,3,2,1,0,0,0,0
60,3,1,1,0,0,0,0
64,1,1,1,0,0,0,0
138,3,3,1,0,0,0,0
160,4,3,1,0,0,0,0
88,1,2,1,0,0,0,0
177,4,4,1,0,0,0,0
170,3,5,1,0,0,0,0
122,2,3,1,0,0,0,0
144,3,2,1,0,0,0,0
172,1,4,1,0,0,0,0
130,2,3,1,0,0,0,0
90,3,3,1,0,0,0,0
129,2,3,0,0,0,0,0
185,3,3,0,0,1,0,0
125,3,3,1,0,0,0,0
226,4,4,1,0,0,0,0
80,2,1,1,0,0,0,0
45,2,1,1,0,0,0,0
96,2,3,1,0,0,0,0
152,3,3,1,0,0,0,0
201,3,5,1,0,0,0,0
117,3,2,1,0,0,0,0
109,3,2,1,0,0,0,0
112,3,2,1,0,0,0,0
154,4,4,1,0,0,0,0
123,8,3,1,0,0,0,0
75,1,2,1,0,0,0,0
250,2,3,1,0,0,0,0
80,1,2,1,0,0,0,0
85,2,1,1,0,0,0,0
201,2,3,1,0,0,0,0
129,1,2,1,0,0,0,0
107,2,3,1,0,0,0,0
212,4,4,0,0,0,1,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
157,2,4,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
157,2,4,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
101,2,2,1,0,0,0,0
83,2,2,1,0,0,0,0
101,2,2,1,0,0,0,0
101,2,2,1,0,0,0,0
140,3,3,0,0,0,0,0
202,3,4,0,0,0,0,0
167,3,3,0,0,0,0,0
143,3,3,0,0,0,0,0
167,3,3,0,0,0,0,0
143,3,3,0,0,0,0,0
188,4,4,0,0,0,0,0
114,2,2,0,0,0,0,0
108,2,3,1,0,0,0,0
193,3,3,1,0,0,0,0
75,2,2,1,0,0,0,0
136,2,3,1,0,0,0,0
136,2,3,1,0,0,0,0
136,3,3,1,0,0,0,0
75,2,2,1,0,0,0,0
136,3,3,1,0,0,0,0
103,2,2,1,0,0,0,0
100,2,2,1,0,0,0,0
210,2,3,1,0,0,0,0
87,1,2,1,0,0,0,0
87,3,2,1,0,0,0,0
80,1,2,1,0,0,0,0
196,3,3,0,0,0,0,0
167,2,4,1,0,0,0,0
97,1,2,1,0,0,0,0
147,2,3,0,1,0,0,0
119,2,2,1,0,0,0,0
118,3,2,1,0,0,0,0
114,2,2,1,0,0,0,0
85,1,1,1,0,0,0,0
164,3,3,1,0,0,0,0
124,2,2,1,0,0,0,0
119,2,2,1,0,0,0,0
88,1,1,1,0,0,0,0
118,2,2,1,0,0,0,0
114,2,2,1,0,0,0,0
85,1,1,1,0,0,0,0
169,3,3,1,0,0,0,0
124,2,2,1,0,0,0,0
120,2,2,1,0,0,0,0
88,1,1,1,0,0,0,0
118,2,2,1,0,0,0,0
114,2,2,1,0,0,0,0
85,1,1,1,0,0,0,0
163,3,3,1,0,0,0,0
124,2,2,1,0,0,0,0
119,2,2,1,0,0,0,0
88,1,1,1,0,0,0,0
118,2,2,1,0,0,0,0
114,2,2,1,0,0,0,0
85,1,1,1,0,0,0,0
152,2,2,0,0,0,1,0
180,3,4,1,0,0,0,0
173,3,4,1,0,0,0,0
199,2,3,1,0,0,0,0
92,2,3,0,0,0,0,0
97,2,2,1,0,0,0,0
153,2,5,1,0,0,0,0
70,1,1,0,0,0,0,0
72,1,1,1,0,0,0,0
69,1,1,1,0,0,0,0
72,1,1,1,0,0,0,0
158,2,4,1,0,0,0,0
151,3,3,1,0,0,0,0
159,2,2,1,0,0,0,0
152,2,4,1,0,0,0,0
245,3,5,1,0,0,0,0
233,3,4,1,0,0,0,0
80,1,2,1,0,0,0,0
125,3,3,0,0,0,0,0
98,3,2,1,0,0,0,0
240,3,4,0,0,1,0,0
240,3,4,0,0,1,0,0
240,3,4,0,0,1,0,0
167,4,3,1,0,0,0,0
150,4,3,1,0,0,0,0
123,6,3,1,0,0,0,0
123,2,3,1,0,0,0,0
115,1,2,1,0,0,0,0
196,2,4,1,0,0,0,0
69,1,1,1,0,0,0,0
72,1,1,1,0,0,0,0
69,1,1,1,0,0,0,0
72,1,1,1,0,0,0,0
91,1,1,1,0,0,0,0
91,1,1,1,0,0,0,0
69,1,1,1,0,0,0,0
72,1,1,1,0,0,0,0
69,1,1,1,0,0,0,0
72,1,1,1,0,0,0,0
69,1,1,1,0,0,0,0
69,1,1,1,0,0,0,0
72,1,1,1,0,0,0,0
127,2,2,1,0,0,0,0
88,2,2,0,0,0,0,0
227,3,3,1,0,0,0,0
205,4,5,1,0,0,0,0
174,2,2,1,0,0,0,0
85,2,1,1,0,0,0,0
101,1,1,1,0,0,0,0
72,1,1,1,0,0,0,0
140,3,4,1,0,0,0,0
143,3,4,1,0,0,0,0
209,3,4,0,1,0,0,0
94,2,2,1,0,0,0,0
103,2,2,1,0,0,0,0
129,2,3,1,0,0,0,0
125,3,3,1,0,0,0,0
173,3,4,0,1,0,0,0
115,2,2,1,0,0,0,0
129,2,2,1,0,0,0,0
87,2,2,1,0,0,0,0
97,3,2,1,0,0,0,0
71,1,1,1,0,0,0,0
150,2,3,1,0,0,0,0
240,3,2,1,0,0,0,0
60,2,1,1,0,0,0,0
192,5,4,0,1,0,0,0
155,2,3,1,0,0,0,0
254,3,5,1,0,0,0,0
85,1,2,0,0,0,0,0
158,2,3,1,0,0,0,0
254,4,4,1,0,0,0,0
62,1,1,1,0,0,0,0
63,1,1,1,0,0,0,0
53,1,1,1,0,0,0,0
59,1,1,1,0,0,0,0
53,1,1,1,0,0,0,0
121,3,2,1,0,0,0,0
135,2,3,1,0,0,0,0
206,2,4,1,0,0,0,0
76,1,1,1,0,0,0,0
82,2,1,1,0,0,0,0
69,2,1,1,0,0,0,0
64,1,1,1,0,0,0,0
135,2,2,1,0,0,0,0
64,1,1,1,0,0,0,0
89,2,2,1,0,0,0,0
64,1,1,1,0,0,0,0
89,2,2,1,0,0,0,0
64,1,1,1,0,0,0,0
89,2,2,1,0,0,0,0
64,1,1,1,0,0,0,0
89,2,2,1,0,0,0,0
64,1,1,1,0,0,0,0
85,1,1,1,0,0,0,0
123,3,2,1,0,0,0,0
58,1,1,1,0,0,0,0
170,3,3,1,0,0,0,0
193,4,4,1,0,0,0,0
193,4,4,1,0,0,0,0
193,4,4,1,0,0,0,0
149,3,3,1,0,0,0,0
185,3,4,1,0,0,0,0
160,2,4,1,0,0,0,0
141,3,3,1,0,0,0,0
102,1,2,1,0,0,0,0
104,2,2,1,0,0,0,0
69,1,1,1,0,0,0,0
130,3,2,1,0,0,0,0
179,4,4,1,0,0,0,0
128,2,4,1,0,0,0,0
180,3,3,1,0,0,0,0
108,2,2,1,0,0,0,0
183,2,4,1,0,0,0,0
140,3,3,1,0,0,0,0
204,4,5,1,0,0,0,0
133,3,3,1,0,0,0,0
250,4,3,1,0,0,0,0
160,1,4,1,0,0,0,0
240,3,4,1,0,0,0,0
110,2,2,1,0,0,0,0
160,3,3,1,0,0,0,0
150,2,2,1,0,0,0,0
154,3,3,1,0,0,0,0
131,2,3,1,0,0,0,0
119,2,2,1,0,0,0,0
145,3,3,1,0,0,0,0
119,2,2,1,0,0,0,0
143,3,3,1,0,0,0,0
125,2,2,1,0,0,0,0
126,2,2,1,0,0,0,0
195,2,2,1,0,0,0,0
121,2,3,1,0,0,0,0
204,3,4,1,0,0,0,0
68,1,1,1,0,0,0,0
109,1,2,1,0,0,0,0
90,1,1,1,0,0,0,0
109,1,2,1,0,0,0,0
90,1,1,1,0,0,0,0
109,1,2,1,0,0,0,0
90,1,1,1,0,0,0,0
109,1,2,1,0,0,0,0
90,1,1,1,0,0,0,0
97,1,2,1,0,0,0,0
107,2,3,1,0,0,0,0
165,2,3,0,0,1,0,0
130,2,3,0,0,1,0,0
130,2,3,0,0,1,0,0
130,2,3,0,0,1,0,0
130,2,3,0,0,1,0,0
130,2,3,0,0,1,0,0
120,1,3,1,0,0,0,0
172,3,3,1,0,0,0,0
198,3,4,1,0,0,0,0
120,3,3,1,0,0,0,0
150,2,5,1,0,0,0,0
94,2,2,1,0,0,0,0
183,4,3,1,0,0,0,0
195,3,6,1,0,0,0,0
151,2,4,0,0,0,1,0
107,3,2,1,0,0,0,0
72,1,2,1,0,0,0,0
137,3,3,1,0,0,0,0
137,3,3,1,0,0,0,0
137,3,3,1,0,0,0,0
137,3,3,1,0,0,0,0
175,3,3,1,0,0,0,0
129,3,3,1,0,0,0,0
160,2,1,1,0,0,0,0
224,3,2,1,0,0,0,0
225,3,3,1,0,0,0,0
176,2,6,1,0,0,0,0
170,3,3,1,0,0,0,0
77,1,2,1,0,0,0,0
77,1,2,1,0,0,0,0
97,2,2,1,0,0,0,0
102,2,2,1,0,0,0,0
148,1,5,1,0,0,0,0
140,2,4,1,0,0,0,0
77,2,2,1,0,0,0,0
236,4,4,1,0,0,0,0
115,2,2,1,0,0,0,0
70,2,2,1,0,0,0,0
136,4,4,1,0,0,0,0
152,2,4,0,0,0,0,0
242,2,4,0,0,1,0,0
170,3,3,1,0,0,0,0
240,5,4,1,0,0,0,0
67,1,1,1,0,0,0,0
62,1,1,1,0,0,0,0
94,1,1,1,0,0,0,0
93,1,2,1,0,0,0,0
102,1,2,1,0,0,0,0
65,1,1,1,0,0,0,0
92,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
85,1,2,1,0,0,0,0
67,1,1,1,0,0,0,0
86,1,2,1,0,0,0,0
90,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
92,1,2,1,0,0,0,0
67,1,1,1,0,0,0,0
98,1,2,1,0,0,0,0
90,1,2,1,0,0,0,0
65,1,1,1,0,0,0,0
55,1,1,1,0,0,0,0
63,1,1,1,0,0,0,0
63,1,1,1,0,0,0,0
98,1,2,1,0,0,0,0
65,1,1,1,0,0,0,0
63,1,1,1,0,0,0,0
63,1,1,1,0,0,0,0
98,1,2,1,0,0,0,0
90,1,2,1,0,0,0,0
65,1,1,1,0,0,0,0
108,1,2,1,0,0,0,0
135,1,3,1,0,0,0,0
92,1,2,1,0,0,0,0
135,1,3,1,0,0,0,0
80,2,2,1,0,0,0,0
160,2,2,1,0,0,0,0
137,6,5,1,0,0,0,1
214,2,4,1,0,0,0,0
214,2,4,1,0,0,0,0
214,2,4,1,0,0,0,0
140,3,2,1,0,0,0,0
200,3,5,1,0,0,0,0
127,2,2,0,1,0,0,0
144,1,4,1,0,0,0,0
189,3,3,1,0,0,0,0
100,3,3,1,0,0,0,0
78,1,2,1,0,0,0,0
150,3,4,0,1,0,0,0
70,2,1,1,0,0,0,0
160,3,3,0,0,0,0,0
132,2,4,1,0,0,0,0
145,2,5,1,0,0,0,0
110,2,3,1,0,0,0,0
51,2,1,1,0,0,0,0
37,1,1,1,0,0,0,0
188,4,3,1,0,0,0,0
188,4,3,1,0,0,0,0
191,4,3,1,0,0,0,0
68,2,1,1,0,0,0,0
68,2,1,1,0,0,0,0
100,1,2,1,0,0,0,0
87,1,2,1,0,0,0,0
67,1,2,1,0,0,0,0
137,2,2,1,0,0,0,0
143,3,7,1,0,0,0,0
170,3,3,1,0,0,0,0
208,3,4,0,1,0,0,0
152,3,3,1,0,0,0,0
115,2,2,1,0,0,0,0
200,4,3,1,0,0,0,0
63,2,2,1,0,0,0,0
127,2,3,1,0,0,0,0
103,2,2,1,0,0,0,0
87,1,2,1,0,0,0,0
218,4,4,0,1,0,0,0
219,4,4,0,1,0,0,0
186,3,3,0,1,0,0,0
137,3,3,0,1,0,0,0
147,3,3,0,1,0,0,0
143,3,3,0,1,0,0,0
181,3,3,0,1,0,0,0
145,3,3,0,1,0,0,0
145,3,3,0,1,0,0,0
218,4,4,0,1,0,0,0
143,3,3,0,1,0,0,0
145,3,3,0,1,0,0,0
146,3,3,0,1,0,0,0
147,3,3,0,1,0,0,0
219,4,4,0,1,0,0,0
146,3,3,0,1,0,0,0
182,3,3,0,1,0,0,0
181,3,3,0,1,0,0,0
182,3,3,0,1,0,0,0
145,3,3,0,1,0,0,0
146,3,3,0,1,0,0,0
145,3,3,0,1,0,0,0
147,3,3,0,1,0,0,0
147,3,3,0,1,0,0,0
149,3,3,0,1,0,0,0
143,3,3,0,1,0,0,0
147,3,3,0,1,0,0,0
146,3,3,0,1,0,0,0
217,4,4,0,1,0,0,0
218,4,4,0,1,0,0,0
145,3,3,0,1,0,0,0
146,3,3,0,1,0,0,0
182,3,3,0,1,0,0,0
149,4,4,0,1,0,0,0
218,4,4,0,1,0,0,0
150,2,2,1,0,0,0,0
51,1,1,1,0,0,0,0
170,3,3,0,1,0,0,0
157,3,3,0,1,0,0,0
167,3,3,0,1,0,0,0
162,3,3,0,1,0,0,0
167,3,3,0,1,0,0,0
167,3,3,0,1,0,0,0
162,3,3,0,1,0,0,0
144,2,3,0,1,0,0,0
144,2,3,0,1,0,0,0
144,2,3,0,1,0,0,0
162,3,3,0,1,0,0,0
170,3,3,0,1,0,0,0
162,3,3,0,1,0,0,0
167,3,3,0,1,0,0,0
162,3,3,0,1,0,0,0
167,3,3,0,1,0,0,0
162,4,3,0,1,0,0,0
96,2,3,1,0,0,0,0
90,2,2,1,0,0,0,0
95,2,2,1,0,0,0,0
180,2,5,1,0,0,0,0
185,3,4,0,0,1,0,0
250,4,3,1,0,0,0,0
120,2,2,1,0,0,0,0
160,2,2,1,0,0,0,0
247,3,5,1,0,0,0,0
219,3,3,1,0,0,0,0
150,3,3,1,0,0,0,0
96,2,2,1,0,0,0,0
96,2,2,1,0,0,0,0
96,2,2,1,0,0,0,0
65,1,1,1,0,0,0,0
109,1,2,1,0,0,0,0
120,2,1,1,0,0,0,0
79,1,1,1,0,0,0,0
212,2,3,1,0,0,0,0
145,2,2,1,0,0,0,0
144,2,3,1,0,0,0,0
185,3,3,1,0,0,0,0
148,2,3,1,0,0,0,0
88,2,3,1,0,0,0,0
216,4,4,0,1,0,0,0
200,4,4,0,1,0,0,0
196,4,4,0,1,0,0,0
214,4,4,0,1,0,0,0
167,3,3,0,1,0,0,0
196,4,4,0,1,0,0,0
167,3,3,0,1,0,0,0
180,4,4,0,1,0,0,0
186,4,4,0,1,0,0,0
216,4,4,0,1,0,0,0
176,3,3,0,1,0,0,0
180,4,4,0,1,0,0,0
178,5,3,1,0,0,0,0
111,2,2,1,0,0,0,0
132,2,3,1,0,0,0,0
140,2,2,1,0,0,0,0
98,1,1,1,0,0,0,0
213,4,5,1,0,0,0,0
98,2,2,1,0,0,0,0
183,2,4,1,0,0,0,0
65,1,1,1,0,0,0,0
62,1,1,1,0,0,0,0
58,1,1,1,0,0,0,0
54,1,1,1,0,0,0,0
58,1,1,1,0,0,0,0
54,1,1,1,0,0,0,0
59,1,1,1,0,0,0,0
54,1,1,1,0,0,0,0
125,2,2,1,0,0,0,0
118,2,2,1,0,0,0,0
134,1,2,1,0,0,0,0
168,3,3,1,0,0,0,0
102,2,2,1,0,0,0,0
131,4,3,1,0,0,0,0
110,2,4,1,0,0,0,0
122,4,2,1,0,0,0,0
122,4,2,1,0,0,0,0
96,1,2,1,0,0,0,0
189,3,4,1,0,0,0,0
213,4,4,0,1,0,0,0
126,3,2,1,0,0,0,0
134,3,2,1,0,0,0,0
135,2,1,1,0,0,0,0
158,3,2,1,0,0,0,0
213,3,4,1,0,0,0,0
202,2,3,0,1,0,0,0
202,2,3,0,1,0,0,0
122,2,2,1,0,0,0,0
134,3,2,1,0,0,0,0
134,3,2,1,0,0,0,0
109,2,2,1,0,0,0,0
230,1,4,1,0,0,0,0
134,2,2,1,0,0,0,0
239,3,4,1,0,0,0,0
204,3,3,1,0,0,0,0
112,2,2,1,0,0,0,0
124,1,4,1,0,0,0,0
224,3,2,0,0,0,0,0
243,3,2,0,0,0,0,0
251,4,3,0,0,0,0,0
142,2,2,1,0,0,0,0
114,4,3,1,0,0,0,0
169,2,3,1,0,0,0,0
230,3,4,1,0,0,0,0
122,2,2,1,0,0,0,0
110,2,2,1,0,0,0,0
101,2,2,1,0,0,0,0
93,2,2,1,0,0,0,0
81,2,2,1,0,0,0,0
154,3,3,1,0,0,0,0
172,2,3,1,0,0,0,0
119,2,2,0,1,0,0,0
190,2,2,1,0,0,0,0
139,1,3,1,0,0,0,0
150,3,3,0,0,0,0,0
155,2,3,1,0,0,0,0
156,2,3,1,0,0,0,0
181,2,3,1,0,0,0,0
97,2,2,1,0,0,0,0
169,2,3,1,0,0,0,0
201,3,4,0,0,0,1,0
230,3,4,1,0,0,0,0
159,2,2,1,0,0,0,0
205,5,4,0,0,0,0,0
145,2,3,1,0,0,0,0
106,1,2,1,0,0,0,0
106,2,2,1,0,0,0,0
151,3,3,1,0,0,0,0
163,3,3,0,0,0,0,0
68,1,1,1,0,0,0,0
153,2,5,1,0,0,0,0
170,1,5,1,0,0,0,0
216,3,5,1,0,0,0,0
103,2,2,1,0,0,0,0
196,3,3,1,0,0,0,0
82,1,1,1,0,0,0,0
105,2,3,1,0,0,0,0
101,1,2,1,0,0,0,0
100,1,2,1,0,0,0,0
167,2,4,1,0,0,0,0
178,2,2,1,0,0,0,0
211,6,5,1,0,0,0,0
221,3,7,1,0,0,0,0
159,4,4,0,0,0,0,0
180,4,4,1,0,0,0,0
188,3,3,1,0,0,0,0
86,3,2,1,0,0,0,0
150,2,3,1,0,0,0,0
156,2,3,1,0,0,0,0
165,2,3,1,0,0,0,0
233,3,4,1,0,0,0,0
168,2,3,1,0,0,0,0
138,3,3,1,0,0,0,0
233,2,1,1,0,0,0,0
211,3,2,1,0,0,0,0
160,1,1,1,0,0,0,0
